Latitude,Longitude,Year Built,Beds,Baths,buildingSize,lotSize,PostalCode,Price
29.752211,-95.404181,1950.0,1.0,1.0,2752.0,6342.0,77019,1050.0
29.754484,-95.392403,2019.0,1.0,1.0,814.0,81544.0,77019,2054.0
29.754484,-95.392403,2019.0,1.0,1.0,794.0,81544.0,77019,2234.0
29.754484,-95.392403,2019.0,1.0,1.0,748.0,81544.0,77019,1814.0
29.754484,-95.392403,2019.0,1.0,1.0,712.0,81544.0,77019,1959.0
29.754484,-95.392403,2019.0,1.0,1.0,825.0,81544.0,77019,2139.0
29.754484,-95.392403,2019.0,1.0,1.0,798.0,81544.0,77019,1839.0
29.753114,-95.39064,1935.0,1.0,1.0,700.0,5001.0,77019,1195.0
29.748289,-95.407755,1950.0,1.0,1.0,525.0,10001.0,77019,895.0
29.748358,-95.407697,1950.0,1.0,1.0,740.0,10001.0,77019,1145.0
29.754484,-95.392403,2019.0,1.0,1.0,738.0,81544.0,77019,1989.0
29.756369,-95.396591,1950.0,1.0,1.0,705.0,5049.0,77019,1150.0
29.745165,-95.408203,1961.0,1.0,1.0,675.0,5401.0,77019,1650.0
29.745165,-95.408203,1961.0,1.0,1.0,500.0,5401.0,77019,1395.0
29.760152,-95.399878,1993.0,1.0,1.0,580.0,130127.0,77019,1250.0
29.745584,-95.407372,1950.0,1.0,1.0,4572.0,0.0,77019,1300.0
29.757098,-95.386861,1936.0,1.0,1.0,740.0,4900.0,77019,1050.0
29.749357,-95.403168,1956.0,1.0,1.0,3211.0,4199.0,77019,950.0
29.75318,-95.385429,2017.0,1.0,1.0,699.0,45542.0,77019,1706.0
29.75318,-95.385429,2017.0,1.0,1.0,747.0,45542.0,77019,1695.0
29.743886,-95.408124,1950.0,1.0,1.0,750.0,9243.0,77019,1250.0
29.751451,-95.409435,1978.0,1.0,1.0,850.0,0.0,77019,1550.0
29.74726,-95.413937,1961.0,1.0,1.0,720.0,292.0,77019,1350.0
29.75363,-95.39705,2013.0,1.0,1.0,699.0,0.0,77019,1300.0
29.754484,-95.392403,2019.0,1.0,1.0,650.0,81544.0,77019,1584.0
29.754484,-95.392403,2019.0,1.0,1.0,588.0,81544.0,77019,1549.0
29.754484,-95.392403,2019.0,1.0,1.0,785.0,81544.0,77019,1889.0
29.754484,-95.392403,2019.0,1.0,1.0,723.0,81544.0,77019,1824.0
29.754484,-95.392403,2019.0,1.0,1.0,631.0,81544.0,77019,1789.0
29.746819,-95.404921,1964.0,1.0,1.0,540.0,5001.0,77019,1325.0
29.747311,-95.41333,1947.0,1.0,1.0,700.0,5650.0,77019,1450.0
29.746237,-95.403229,1966.0,1.0,1.0,600.0,7100.0,77019,995.0
29.757526,-95.40789,0.0,1.0,1.0,607.0,0.0,77019,1565.0
29.751451,-95.409435,1978.0,1.0,2.0,850.0,343758.0,77019,1600.0
29.754841,-95.395622,1920.0,1.0,1.0,2888.0,5602.0,77019,1000.0
29.75779,-95.387047,1904.0,1.0,1.0,750.0,5001.0,77019,1200.0
29.757799,-95.38707,1904.0,1.0,1.0,750.0,5001.0,77019,1200.0
29.75779,-95.387047,1904.0,1.0,1.0,650.0,5001.0,77019,1200.0
29.75779,-95.387047,1904.0,1.0,1.0,850.0,5001.0,77019,1200.0
29.75872,-95.40209,1996.0,1.0,1.0,625.0,0.0,77019,1451.0
29.7531,-95.38536,0.0,1.0,1.0,642.0,0.0,77019,1576.0
29.74612,-95.406085,1960.0,1.0,1.0,700.0,5001.0,77019,1195.0
29.747919,-95.404091,1940.0,1.0,1.0,1376.0,5001.0,77019,1850.0
29.747212,-95.40689,1945.0,1.0,1.0,700.0,5001.0,77019,1150.0
29.76066,-95.39038,2006.0,1.0,1.0,728.0,0.0,77019,1678.0
29.743885,-95.408116,1950.0,1.0,1.0,750.0,9243.0,77019,1150.0
29.74794,-95.404045,1940.0,1.0,1.0,800.0,5001.0,77019,1500.0
29.757104,-95.386551,1920.0,1.0,1.0,1000.0,4900.0,77019,1395.0
29.760066,-95.400848,2003.0,1.0,1.0,973.0,0.0,77019,2175.0
29.753506,-95.39489,1925.0,1.0,1.0,3574.0,6700.0,77019,1300.0
29.75356,-95.38248,2018.0,1.0,1.0,713.0,0.0,77019,1435.0
29.756817,-95.378451,0.0,1.0,1.0,705.0,0.0,77019,850.0
29.755301,-95.383331,1930.0,1.0,1.0,510.0,0.0,77019,825.0
29.7562,-95.39066,2007.0,1.0,1.0,691.0,0.0,77019,1354.0
29.75775,-95.39634,2013.0,1.0,1.0,755.0,0.0,77019,1650.0
29.75669,-95.40135,0.0,1.0,1.0,714.0,0.0,77019,1065.0
29.75841,-95.39009,0.0,1.0,1.0,567.0,0.0,77019,1320.0
29.75845,-95.383567,2013.0,1.0,1.0,608.0,0.0,77019,1468.0
29.75421,-95.40426,1997.0,1.0,1.0,550.0,0.0,77019,1235.0
29.75368,-95.40364,0.0,1.0,1.0,623.0,0.0,77019,1670.0
29.75658,-95.37529,2017.0,1.0,1.0,663.0,0.0,77019,1375.0
29.747343,-95.409447,0.0,1.0,1.0,550.0,0.0,77019,1195.0
29.753546,-95.397202,0.0,2.0,2.0,1194.0,0.0,77019,1780.0
29.758413,-95.382347,0.0,2.0,2.0,1032.0,0.0,77019,2061.0
29.757893,-95.396019,0.0,2.0,2.0,1287.0,0.0,77019,2517.0
29.757893,-95.396019,0.0,2.0,2.0,1406.0,0.0,77019,2476.0
29.753563,-95.407463,0.0,2.0,2.0,1469.0,0.0,77019,4603.0
29.756781,-95.401894,0.0,2.0,2.0,1027.0,0.0,77019,1230.0
29.756997,-95.401109,0.0,2.0,2.0,1280.0,0.0,77019,1515.0
29.753538,-95.382187,0.0,2.0,2.0,1104.0,0.0,77019,2259.0
29.756977,-95.40188,0.0,2.0,2.0,1341.0,0.0,77019,1580.0
29.753538,-95.382187,0.0,2.0,2.0,1049.0,0.0,77019,2290.0
29.75868,-95.401222,0.0,2.0,2.0,1082.0,0.0,77019,2502.0
29.758413,-95.382347,0.0,2.0,2.0,1382.0,0.0,77019,3014.0
29.753538,-95.382187,0.0,2.0,2.0,1024.0,0.0,77019,2229.0
29.757893,-95.396019,0.0,2.0,2.0,1249.0,0.0,77019,2457.0
29.757893,-95.396019,0.0,2.0,2.0,1551.0,0.0,77019,2606.0
29.756443,-95.400898,0.0,2.0,2.0,1357.0,0.0,77019,4380.0
29.756796,-95.375618,0.0,2.0,2.0,1243.0,0.0,77019,2460.0
29.756768,-95.375602,0.0,2.0,2.0,1164.0,0.0,77019,2335.0
29.758427,-95.382311,0.0,2.0,2.0,1104.0,0.0,77019,2632.0
29.758427,-95.382311,0.0,2.0,2.0,1026.0,0.0,77019,2036.0
29.759817,-95.399643,0.0,2.0,2.0,1295.0,0.0,77019,1800.0
29.75868,-95.401222,0.0,2.0,1.0,933.0,0.0,77019,2263.0
29.758413,-95.382347,0.0,2.0,2.0,1026.0,0.0,77019,2036.0
29.753563,-95.407463,0.0,2.0,2.0,1436.0,0.0,77019,4259.0
29.753546,-95.397202,0.0,2.0,2.0,1293.0,0.0,77019,2619.0
29.758232,-95.390259,0.0,2.0,1.0,888.0,0.0,77019,1700.0
29.756796,-95.375618,0.0,2.0,2.0,1154.0,0.0,77019,2150.0
29.758413,-95.382347,0.0,2.0,2.0,1104.0,0.0,77019,2632.0
29.753546,-95.397202,0.0,2.0,2.0,1195.0,0.0,77019,2571.0
29.75868,-95.401222,0.0,2.0,2.0,1168.0,0.0,77019,2539.0
29.756781,-95.401894,0.0,2.0,2.0,1563.0,0.0,77019,1510.0
29.758416,-95.390124,0.0,2.0,2.0,1218.0,0.0,77019,1935.0
29.753546,-95.397202,0.0,2.0,2.0,1155.0,0.0,77019,1780.0
29.753546,-95.397202,0.0,2.0,2.0,1222.0,0.0,77019,1780.0
29.753546,-95.397202,0.0,2.0,2.0,1215.0,0.0,77019,1780.0
29.758232,-95.390259,0.0,2.0,2.0,1142.0,0.0,77019,1905.0
29.756781,-95.401894,0.0,2.0,2.0,1380.0,0.0,77019,1520.0
29.756336,-95.401228,0.0,2.0,2.0,1121.0,0.0,77019,3010.0
29.756768,-95.375602,0.0,2.0,2.0,1208.0,0.0,77019,2050.0
29.756672,-95.400223,0.0,2.0,2.0,1121.0,0.0,77019,3020.0
29.75686,-95.399601,0.0,2.0,2.0,1417.0,0.0,77019,2905.0
29.747072,-95.411736,0.0,2.0,2.0,1274.0,0.0,77019,1757.0
29.760152,-95.399878,0.0,2.0,1.0,835.0,0.0,77019,1500.0
29.752519,-95.382946,2000.0,2.0,3.0,1756.0,2091.0,77019,2550.0
29.748477,-95.411476,1992.0,2.0,2.0,1244.0,69866.0,77019,2200.0
29.748679,-95.406914,1981.0,2.0,3.0,1620.0,2500.0,77019,3000.0
29.756763,-95.390701,2008.0,2.0,2.0,1209.0,249947.0,77019,1668.0
29.756763,-95.390701,2008.0,2.0,2.0,1222.0,249947.0,77019,1818.0
29.756763,-95.390701,2008.0,2.0,2.0,1454.0,249947.0,77019,2233.0
29.757258,-95.393639,2001.0,2.0,3.0,1970.0,0.0,77019,2500.0
29.754484,-95.392403,2019.0,2.0,2.0,1241.0,81544.0,77019,3179.0
29.754484,-95.392403,2019.0,2.0,2.0,1116.0,81544.0,77019,2669.0
29.757067,-95.391605,1999.0,2.0,3.0,1968.0,1368.0,77019,3000.0
29.754458,-95.407121,1979.0,2.0,3.0,1382.0,288214.0,77019,2700.0
29.749899,-95.409523,1960.0,2.0,2.0,1300.0,5436.0,77019,1795.0
29.748751,-95.408552,1964.0,2.0,2.0,968.0,12070.0,77019,2100.0
29.750564,-95.407534,2018.0,2.0,2.0,1212.0,1433.0,77019,3950.0
29.755649,-95.375337,2003.0,2.0,2.0,1866.0,2152.0,77019,3500.0
29.758839,-95.386825,1936.0,2.0,1.0,1275.0,0.0,77019,1795.0
29.745569,-95.407337,1950.0,2.0,1.0,4572.0,0.0,77019,1375.0
29.74709,-95.405144,1970.0,2.0,3.0,2096.0,1699.0,77019,3800.0
29.756849,-95.382514,2005.0,2.0,2.0,1379.0,1498.0,77019,2100.0
29.752004,-95.407753,1935.0,2.0,1.0,1475.0,0.0,77019,1900.0
29.757536,-95.38657,1930.0,2.0,1.0,2730.0,4900.0,77019,1450.0
29.743529,-95.413899,1938.0,2.0,1.0,1575.0,7700.0,77019,1950.0
29.747191,-95.409449,1930.0,2.0,1.0,1108.0,6251.0,77019,3000.0
29.743251,-95.413818,1930.0,2.0,1.0,1145.0,7710.0,77019,1800.0
29.754484,-95.392403,2019.0,2.0,2.0,1369.0,81544.0,77019,2944.0
29.754484,-95.392403,2019.0,2.0,2.0,1259.0,81544.0,77019,2859.0
29.757221,-95.389221,2003.0,2.0,3.0,2156.0,1616.0,77019,3000.0
29.757713,-95.387711,1936.0,2.0,1.0,1366.0,1612.0,77019,1795.0
29.745584,-95.407372,1950.0,2.0,1.0,4572.0,0.0,77019,1500.0
29.755697,-95.388114,1932.0,2.0,1.0,1100.0,5000.0,77019,1995.0
29.756203,-95.399262,2006.0,2.0,2.0,1129.0,68847.0,77019,2250.0
29.743818,-95.409073,1945.0,2.0,1.0,1122.0,5602.0,77019,2050.0
29.74557,-95.403193,0.0,2.0,1.0,750.0,0.0,77019,1350.0
29.754458,-95.407121,1980.0,2.0,3.0,1360.0,288214.0,77019,2800.0
29.75641,-95.386539,1932.0,2.0,1.0,1039.0,5000.0,77019,1349.0
29.753613,-95.403165,1997.0,2.0,2.0,2735.0,0.0,77019,4000.0
29.755678,-95.389279,1998.0,2.0,3.0,1925.0,1564.0,77019,2600.0
29.758125,-95.393486,0.0,2.0,2.0,1236.0,0.0,77019,2708.0
29.758232,-95.390259,0.0,3.0,2.0,1328.0,0.0,77019,2430.0
29.756022,-95.39288,1998.0,3.0,3.0,1688.0,2121.0,77019,3150.0
29.755981,-95.387804,1932.0,3.0,6.0,1705.0,5001.0,77019,3000.0
29.747646,-95.417312,2007.0,3.0,4.0,2863.0,1816.0,77019,4000.0
29.756227,-95.380579,2003.0,3.0,2.0,1431.0,1699.0,77019,2300.0
29.747595,-95.408408,2015.0,3.0,4.0,2664.0,2130.0,77019,4800.0
29.757207,-95.383747,2002.0,3.0,3.0,1625.0,2509.0,77019,1999.0
29.752329,-95.38028,2003.0,3.0,4.0,2386.0,1415.0,77019,3399.0
29.75565,-95.391563,2002.0,3.0,4.0,1682.0,0.0,77019,3000.0
29.75721,-95.394427,2001.0,3.0,4.0,2503.0,2047.0,77019,3000.0
29.746808,-95.406984,1996.0,3.0,4.0,2452.0,1891.0,77019,4500.0
29.755664,-95.38032,2007.0,3.0,3.0,2151.0,2548.0,77019,2800.0
29.755521,-95.39935,1997.0,3.0,3.0,2501.0,2548.0,77019,3600.0
29.756025,-95.392762,1998.0,3.0,3.0,1674.0,1616.0,77019,2950.0
29.747485,-95.411463,1992.0,3.0,3.0,1806.0,173260.0,77019,3700.0
29.755074,-95.400511,2001.0,3.0,4.0,3041.0,2553.0,77019,3700.0
29.755077,-95.378788,2021.0,3.0,4.0,2400.0,1750.0,77019,3300.0
29.758058,-95.387524,1936.0,3.0,3.0,2560.0,5001.0,77019,4250.0
29.757793,-95.386889,1940.0,3.0,2.0,1762.0,5001.0,77019,4350.0
29.755296,-95.383674,2017.0,3.0,3.0,2410.0,2222.0,77019,3300.0
29.754964,-95.380263,2001.0,3.0,3.0,1458.0,2483.0,77019,2000.0
29.752123,-95.383335,2006.0,3.0,4.0,2828.0,0.0,77019,3450.0
29.755969,-95.37989,2001.0,3.0,3.0,1644.0,2557.0,77019,2200.0
29.757146,-95.388771,2005.0,3.0,4.0,2621.0,1773.0,77019,3500.0
29.756661,-95.382669,2006.0,3.0,3.0,1386.0,1607.0,77019,1899.0
29.747649,-95.416972,2006.0,3.0,4.0,2986.0,1818.0,77019,5400.0
29.757354,-95.412104,1934.0,4.0,5.0,4555.0,12380.0,77019,10000.0
29.747539,-95.436345,1950.0,4.0,3.0,3319.0,11657.0,77019,7500.0
29.750322,-95.409522,1997.0,4.0,5.0,3729.0,2718.0,77019,5500.0
29.744324,-95.405207,2014.0,4.0,4.0,3300.0,2500.0,77019,5300.0
29.767071,-95.335457,1930.0,0.0,1.0,460.0,3751.0,77020,800.0
29.779936,-95.29126,1970.0,1.0,1.0,442.0,23653.0,77020,770.0
29.77307,-95.337907,1910.0,1.0,1.0,560.0,15002.0,77020,980.0
29.776116,-95.299297,1940.0,1.0,1.0,550.0,5001.0,77020,1065.0
29.768503,-95.310817,1985.0,1.0,2.0,1008.0,6251.0,77020,1000.0
29.77969,-95.33004,1930.0,1.0,1.0,460.0,5502.0,77020,995.0
29.779549,-95.330032,1930.0,1.0,1.0,460.0,5502.0,77020,995.0
29.779609,-95.329899,1930.0,1.0,1.0,460.0,5502.0,77020,995.0
29.748537,-95.301285,1950.0,1.0,1.0,442.0,0.0,77020,770.0
29.782705,-95.292091,0.0,1.0,1.0,640.0,0.0,77020,900.0
29.782563,-95.292014,0.0,1.0,1.0,640.0,0.0,77020,900.0
29.775508,-95.330184,1948.0,2.0,1.0,700.0,0.0,77020,900.0
29.772449,-95.316864,0.0,2.0,1.0,730.0,0.0,77020,1000.0
29.772449,-95.317245,0.0,2.0,1.0,730.0,0.0,77020,1000.0
29.769153,-95.334306,2022.0,2.0,2.0,1600.0,0.0,77020,2550.0
29.765758,-95.334825,2006.0,2.0,3.0,1675.0,2187.0,77020,2200.0
29.780922,-95.323074,1946.0,2.0,1.0,1120.0,0.0,77020,1000.0
29.77122,-95.316761,1944.0,2.0,1.0,912.0,3999.0,77020,1400.0
29.770821,-95.335197,1930.0,2.0,1.0,662.0,5001.0,77020,1300.0
29.770864,-95.335241,1930.0,2.0,1.0,662.0,5001.0,77020,1300.0
29.775508,-95.330184,1948.0,2.0,1.0,1388.0,4800.0,77020,900.0
29.778881,-95.323377,1935.0,2.0,1.0,936.0,5001.0,77020,1395.0
29.775762,-95.334113,1930.0,2.0,1.0,912.0,2570.0,77020,1300.0
29.77718,-95.32163,1936.0,2.0,1.0,560.0,11800.0,77020,950.0
29.765584,-95.338282,2002.0,2.0,2.0,1350.0,1398.0,77020,2200.0
29.771245,-95.324117,1941.0,2.0,1.0,900.0,5001.0,77020,1650.0
29.765746,-95.337804,2002.0,2.0,2.0,1350.0,1398.0,77020,2000.0
29.786739,-95.314071,2020.0,2.0,2.0,1000.0,5001.0,77020,1515.0
29.772266,-95.339421,1946.0,2.0,1.0,2880.0,5001.0,77020,900.0
29.768711,-95.324284,2021.0,2.0,3.0,1365.0,1525.0,77020,2400.0
29.771287,-95.322448,1939.0,2.0,1.0,800.0,5001.0,77020,1190.0
29.781102,-95.315269,1939.0,2.0,2.0,720.0,5001.0,77020,1350.0
29.768291,-95.334138,2020.0,2.0,3.0,1444.0,1424.0,77020,2650.0
29.780558,-95.320824,1940.0,2.0,1.0,525.0,0.0,77020,1250.0
29.775228,-95.317665,1960.0,2.0,1.0,800.0,5035.0,77020,750.0
29.777344,-95.301994,0.0,2.0,1.0,600.0,0.0,77020,695.0
29.765356,-95.340246,0.0,2.0,2.0,1440.0,0.0,77020,1945.0
29.778163,-95.317231,0.0,2.0,1.0,727.0,0.0,77020,850.0
29.767635,-95.337898,2016.0,3.0,4.0,1792.0,0.0,77020,2350.0
29.783161,-95.289536,1950.0,3.0,1.0,890.0,5789.0,77020,1275.0
29.772609,-95.324605,1928.0,3.0,2.0,1260.0,5001.0,77020,1595.0
29.779291,-95.324564,2020.0,3.0,3.0,1730.0,2500.0,77020,2250.0
29.768358,-95.337716,2022.0,3.0,4.0,1688.0,1250.0,77020,3900.0
29.772007,-95.314829,2023.0,3.0,3.0,1744.0,1965.0,77020,2000.0
29.772003,-95.314911,2023.0,3.0,3.0,1744.0,1965.0,77020,2000.0
29.765646,-95.340477,2017.0,3.0,4.0,2218.0,1455.0,77020,2750.0
29.765548,-95.34248,2019.0,3.0,4.0,2087.0,1607.0,77020,2500.0
29.779578,-95.323512,2015.0,3.0,3.0,1764.0,2500.0,77020,2500.0
29.769754,-95.32446,2023.0,3.0,3.0,1358.0,0.0,77020,2300.0
29.767179,-95.323761,2023.0,3.0,4.0,1736.0,1420.0,77020,3200.0
29.76808,-95.339318,2018.0,3.0,4.0,1984.0,1782.0,77020,2950.0
29.7664,-95.340802,2023.0,3.0,4.0,1920.0,1408.0,77020,3000.0
29.767153,-95.336765,2017.0,3.0,3.0,2004.0,2278.0,77020,2700.0
29.767773,-95.339196,0.0,3.0,3.0,2126.0,0.0,77020,2625.0
29.774837,-95.335283,2008.0,3.0,2.0,1467.0,3328.0,77020,1650.0
29.768449,-95.335464,2005.0,3.0,3.0,2027.0,1490.0,77020,2095.0
29.779633,-95.333473,2023.0,3.0,3.0,1942.0,1965.0,77020,3100.0
29.784837,-95.314161,2021.0,3.0,3.0,1305.0,1559.0,77020,1800.0
29.77029,-95.31717,2023.0,3.0,3.0,1582.0,0.0,77020,2775.0
29.765156,-95.342035,2021.0,3.0,4.0,1836.0,1647.0,77020,2850.0
29.768092,-95.329119,2019.0,3.0,3.0,1648.0,1858.0,77020,2450.0
29.76949,-95.331509,2021.0,3.0,4.0,2156.0,1899.0,77020,3150.0
29.771198,-95.327545,2022.0,3.0,3.0,2397.0,2657.0,77020,3000.0
29.76617,-95.340253,2020.0,3.0,3.0,1861.0,1433.0,77020,2800.0
29.76817,-95.339319,2018.0,3.0,4.0,2127.0,1481.0,77020,3000.0
29.766237,-95.334792,2005.0,3.0,3.0,1952.0,1999.0,77020,2225.0
29.781432,-95.325186,2018.0,3.0,3.0,1665.0,2648.0,77020,3475.0
29.765538,-95.341517,2019.0,3.0,4.0,2114.0,2244.0,77020,2750.0
29.77817,-95.302945,1950.0,3.0,2.0,2376.0,6251.0,77020,1900.0
29.766235,-95.333956,2005.0,3.0,3.0,2055.0,1703.0,77020,2395.0
29.767949,-95.309792,1948.0,3.0,1.0,1180.0,6250.0,77020,1700.0
29.768815,-95.334001,2023.0,3.0,4.0,2200.0,1559.0,77020,3150.0
29.778646,-95.331551,1920.0,3.0,1.0,912.0,10999.0,77020,1500.0
29.767774,-95.339117,0.0,3.0,3.0,2126.0,0.0,77020,2495.0
29.771204,-95.316795,1944.0,4.0,2.0,1120.0,3999.0,77020,1650.0
29.710379,-95.381798,0.0,0.0,1.0,587.0,0.0,77021,1385.0
29.710379,-95.381798,0.0,0.0,1.0,834.0,0.0,77021,1670.0
29.710379,-95.381798,0.0,0.0,1.0,871.0,0.0,77021,1615.0
29.710379,-95.381798,0.0,0.0,1.0,630.0,0.0,77021,1475.0
29.710379,-95.381798,0.0,0.0,1.0,591.0,0.0,77021,1395.0
29.710379,-95.381798,0.0,0.0,1.0,654.0,0.0,77021,1380.0
29.71055,-95.38184,0.0,0.0,1.0,587.0,0.0,77021,1270.0
29.708818,-95.381638,0.0,1.0,1.0,755.0,0.0,77021,1445.0
29.708818,-95.381638,0.0,1.0,1.0,907.0,0.0,77021,1655.0
29.694679,-95.330452,0.0,1.0,1.0,1003.0,0.0,77021,1034.0
29.710379,-95.381798,0.0,1.0,1.0,809.0,0.0,77021,1620.0
29.708818,-95.381638,0.0,1.0,1.0,843.0,0.0,77021,1395.0
29.694679,-95.330444,0.0,1.0,1.0,1003.0,0.0,77021,1034.0
29.695706,-95.359233,0.0,1.0,1.0,650.0,6151.0,77021,1200.0
29.704245,-95.369041,0.0,1.0,1.0,600.0,0.0,77021,995.0
29.697783,-95.371513,1955.0,1.0,1.0,2080.0,6077.0,77021,1200.0
29.685978,-95.348518,1950.0,1.0,1.0,500.0,5001.0,77021,750.0
29.693577,-95.349808,0.0,1.0,1.0,680.0,0.0,77021,950.0
29.697746,-95.370722,1964.0,1.0,1.0,600.0,5149.0,77021,895.0
29.69497,-95.3312,0.0,1.0,1.0,1003.0,0.0,77021,1017.0
29.69799,-95.342735,1970.0,1.0,1.0,3712.0,5001.0,77021,975.0
29.705316,-95.371517,2017.0,1.0,1.0,850.0,5998.0,77021,1050.0
29.68671,-95.36216,0.0,1.0,1.0,522.0,0.0,77021,633.0
29.707744,-95.372922,2009.0,1.0,1.0,350.0,5998.0,77021,1150.0
29.684803,-95.363754,0.0,1.0,1.0,685.0,0.0,77021,665.0
29.71112,-95.37944,0.0,1.0,1.0,670.0,0.0,77021,1243.0
29.689618,-95.363391,0.0,1.0,1.0,462.0,0.0,77021,668.0
29.709002,-95.382141,2000.0,1.0,1.0,755.0,0.0,77021,1315.0
29.709063,-95.374512,0.0,1.0,1.0,850.0,0.0,77021,850.0
29.697107,-95.341751,0.0,1.0,1.0,800.0,0.0,77021,695.0
29.70208,-95.36939,0.0,1.0,1.0,1003.0,0.0,77021,1063.0
29.708818,-95.381638,0.0,2.0,2.0,1267.0,0.0,77021,1865.0
29.708818,-95.381638,0.0,2.0,2.0,1159.0,0.0,77021,1800.0
29.710379,-95.381798,0.0,2.0,2.0,1118.0,0.0,77021,1705.0
29.694679,-95.330452,0.0,2.0,2.0,1322.0,0.0,77021,1390.0
29.708818,-95.381638,0.0,2.0,2.0,1388.0,0.0,77021,1930.0
29.708818,-95.381638,0.0,2.0,1.0,978.0,0.0,77021,1660.0
29.708818,-95.381638,0.0,2.0,2.0,1383.0,0.0,77021,1945.0
29.694679,-95.330444,0.0,2.0,2.0,1322.0,0.0,77021,1305.0
29.708818,-95.381638,0.0,2.0,1.0,942.0,0.0,77021,1425.0
29.706064,-95.34262,0.0,2.0,2.0,1027.0,0.0,77021,1900.0
29.709635,-95.379786,2003.0,2.0,3.0,2080.0,1690.0,77021,2200.0
29.698223,-95.370483,1951.0,2.0,1.0,700.0,5001.0,77021,800.0
29.695271,-95.359407,0.0,2.0,1.0,1060.0,0.0,77021,1595.0
29.683704,-95.37088,1942.0,2.0,2.0,840.0,5001.0,77021,1700.0
29.708382,-95.33268,1947.0,2.0,2.0,1068.0,8285.0,77021,1175.0
29.706142,-95.342583,2023.0,2.0,2.0,1027.0,17999.0,77021,1800.0
29.707556,-95.338806,2022.0,2.0,2.0,1019.0,17999.0,77021,1800.0
29.703627,-95.373947,2004.0,2.0,1.0,860.0,5502.0,77021,1080.0
29.685587,-95.367908,1955.0,2.0,1.0,660.0,3472.0,77021,1700.0
29.685429,-95.367807,1955.0,2.0,1.0,513.0,1843.0,77021,1700.0
29.69797,-95.342714,1970.0,2.0,1.0,3712.0,5001.0,77021,1225.0
29.686292,-95.349529,2005.0,2.0,1.0,588.0,5001.0,77021,1250.0
29.685466,-95.36796,1955.0,2.0,1.0,566.0,2932.0,77021,1700.0
29.711659,-95.381837,2008.0,2.0,2.0,1331.0,0.0,77021,2050.0
29.697487,-95.349051,1945.0,2.0,1.0,756.0,6782.0,77021,1350.0
29.703634,-95.363892,1965.0,2.0,1.0,775.0,28837.0,77021,875.0
29.68558,-95.367768,1955.0,2.0,1.0,513.0,1747.0,77021,1700.0
29.695636,-95.3606,1950.0,2.0,1.0,850.0,6482.0,77021,2000.0
29.685994,-95.357889,0.0,2.0,1.0,1050.0,0.0,77021,1500.0
29.683753,-95.366172,1950.0,2.0,2.0,2050.0,5001.0,77021,1600.0
29.686487,-95.349451,1940.0,2.0,1.0,540.0,10001.0,77021,850.0
29.708818,-95.381638,0.0,3.0,2.0,1600.0,0.0,77021,2225.0
29.710379,-95.381798,0.0,3.0,2.0,1424.0,0.0,77021,2295.0
29.696652,-95.358663,1952.0,3.0,1.0,1199.0,6151.0,77021,1297.0
29.702281,-95.337898,1958.0,3.0,2.0,2689.0,8773.0,77021,2100.0
29.698361,-95.371483,2020.0,3.0,3.0,1891.0,1424.0,77021,2800.0
29.6984,-95.367243,2023.0,3.0,4.0,2310.0,1546.0,77021,3200.0
29.699766,-95.37178,2022.0,3.0,4.0,1840.0,2050.0,77021,2600.0
29.698432,-95.367348,2023.0,3.0,4.0,2310.0,2056.0,77021,3150.0
29.694633,-95.365941,1940.0,3.0,2.0,1102.0,5963.0,77021,1100.0
29.688574,-95.375206,2021.0,3.0,2.0,1200.0,5001.0,77021,1750.0
29.697757,-95.363383,1945.0,3.0,1.0,1266.0,6696.0,77021,1600.0
29.699714,-95.371792,2022.0,3.0,4.0,1840.0,2050.0,77021,2600.0
29.698432,-95.371234,2021.0,3.0,3.0,1891.0,1965.0,77021,2700.0
29.695427,-95.359917,1950.0,3.0,2.0,1034.0,6151.0,77021,1900.0
29.705532,-95.361702,2022.0,3.0,3.0,1887.0,1751.0,77021,2400.0
29.699735,-95.370772,2021.0,3.0,3.0,1696.0,2296.0,77021,2600.0
29.68742,-95.366628,1956.0,3.0,1.0,1145.0,3750.0,77021,1395.0
29.689448,-95.369511,2023.0,3.0,3.0,1541.0,0.0,77021,2995.0
29.689457,-95.369507,2023.0,3.0,3.0,1541.0,0.0,77021,2995.0
29.689642,-95.369133,2016.0,3.0,2.0,1360.0,5001.0,77021,1500.0
29.698645,-95.355219,2023.0,3.0,3.0,3552.0,0.0,77021,2800.0
29.704387,-95.35645,2020.0,3.0,4.0,2120.0,1921.0,77021,2590.0
29.713337,-95.373525,2012.0,3.0,4.0,1980.0,2818.0,77021,3100.0
29.709438,-95.379319,2014.0,3.0,4.0,2436.0,1607.0,77021,3750.0
29.688589,-95.343331,1950.0,3.0,2.0,1015.0,7714.0,77021,1800.0
29.709889,-95.379183,2013.0,3.0,4.0,2122.0,2065.0,77021,2850.0
29.700949,-95.340344,1954.0,3.0,2.0,1500.0,7200.0,77021,1950.0
29.700118,-95.347778,1942.0,3.0,1.0,1159.0,7466.0,77021,1750.0
29.688009,-95.368562,2023.0,3.0,3.0,1527.0,2100.0,77021,2650.0
29.699501,-95.334019,2013.0,3.0,3.0,2433.0,2853.0,77021,2195.0
29.703822,-95.373303,2017.0,3.0,4.0,2689.0,2448.0,77021,3300.0
